Case_ID,Application_Date,Decision_Date,Processing_Days,Visa_Type,Visa_Class,Applicant_Age,Gender,Applicant_Country,Visa_Country,Processing_Center,Case_Status,Application_Month
C-112775,2024-12-09,2025-01-31,53.0,Student,Student Tier 4,21.0,Other,Peru,Germany,Peru_Main_Center,Approved,12
C-112776,2020-06-20,2020-07-28,38.0,Tourist,Tourist Visa,27.0,Other,Nigeria,Australia,Nigeria_Main_Center,Denied,6
C-112777,2023-04-06,2023-05-29,53.0,Student,Student Tier 4,23.0,Male,Iran,New Zealand,Iran_Main_Center,Approved,4
C-112778,2020-02-03,2020-03-25,51.0,Student,Student Tier 4,18.0,Other,Thailand,Netherlands,Thailand_Main_Center,Approved,2
C-112779,2024-02-06,2024-05-13,97.0,Work,H1B,23.0,Female,Pakistan,New Zealand,Pakistan_Main_Center,Approved,2
C-112780,2023-02-22,2023-03-30,36.0,Tourist,B2,39.0,Other,Turkey,Canada,Turkey_Main_Center,Approved,2
C-112781,2023-12-10,2024-01-11,32.0,Student,M1,30.0,Female,Brazil,Japan,Rio de Janeiro_Center,Approved,12
C-112782,2022-01-02,2022-03-11,68.0,Work,Work Permit,64.0,Other,Turkey,Canada,Turkey_Main_Center,Approved,1
C-112783,2023-04-27,2024-02-26,36.0,Student,M1,26.0,Male,Peru,USA,Peru_Main_Center,Pending,4
C-112784,2022-03-05,2022-04-11,37.0,Student,Study Permit,19.0,Unknown,India,Germany,Hyderabad_Center,Denied,3
C-112785,2022-12-10,2023-02-02,54.0,Student,Student Tier 4,28.0,Other,Italy,New Zealand,Italy_Main_Center,Approved,12
C-112786,2023-01-10,2023-03-19,68.0,Student,Student Tier 4,19.0,Male,Colombia,Canada,Colombia_Main_Center,Approved,1
C-112787,2022-03-27,2024-02-26,36.0,Student,Study Permit,19.0,Female,Kenya,Singapore,Kenya_Main_Center,Pending,3
C-112788,2024-07-22,2024-02-26,36.0,Tourist,Visitor Subclass 600,45.0,Other,Kenya,France,Kenya_Main_Center,Pending,7
C-112789,2020-04-18,2020-07-25,98.0,Work,Skilled Worker,39.0,Male,China,Germany,Unknown,Approved,4
C-112790,2024-03-25,2024-07-09,106.0,Work,Unknown,57.0,Other,Philippines,UK,Cebu_Center,Approved,3
C-112791,2023-03-21,2023-04-24,34.0,Tourist,B2,68.0,Male,Mexico,New Zealand,Mexico City_Center,Denied,3
C-112792,2021-03-10,2024-02-26,36.0,Student,Student Tier 4,19.0,Male,Pakistan,New Zealand,Pakistan_Main_Center,Pending,3
C-112793,2023-04-08,2023-04-28,20.0,Tourist,Visitor Subclass 600,71.0,Male,Egypt,New Zealand,Egypt_Main_Center,Approved,4
C-112794,2020-09-11,2020-10-02,21.0,Business,Schengen Business,62.0,Other,Mexico,Switzerland,Mexico City_Center,Approved,9
C-112795,2022-01-04,2022-02-14,41.0,Tourist,Visitor Subclass 600,25.0,Other,Brazil,Japan,Sao Paulo_Center,Approved,1
C-112796,2020-04-02,2020-05-12,40.0,Student,F1,25.0,Other,Kenya,New Zealand,Kenya_Main_Center,Approved,4
C-112797,2024-08-13,2024-10-13,61.0,Student,F1,39.0,Male,Nigeria,Netherlands,Nigeria_Main_Center,Approved,8
C-112798,2021-08-18,2021-09-23,36.0,Tourist,Tourist Visa,18.0,Male,Italy,Singapore,Italy_Main_Center,Approved,8
C-112799,2020-01-12,2020-03-07,55.0,Diplomatic,Diplomatic Visa,62.0,Female,Turkey,UAE,Turkey_Main_Center,Denied,1
C-112800,2022-01-25,2022-05-03,98.0,Work,L1,62.0,Male,Vietnam,Switzerland,Vietnam_Main_Center,Denied,1
C-112801,2023-05-12,2023-06-01,20.0,Business,Business Visitor,65.0,Unknown,Philippines,Japan,Manila_Center,Approved,5
C-112802,2022-03-11,2022-04-11,31.0,Tourist,Visitor Subclass 600,51.0,Male,Egypt,France,Egypt_Main_Center,Approved,3
C-112803,2020-01-17,2020-10-20,277.0,Family,Partner Visa,84.0,Female,Nigeria,UK,Nigeria_Main_Center,Denied,1
C-112804,2020-11-25,2020-12-27,32.0,Tourist,B2,61.0,Other,Kenya,Netherlands,Kenya_Main_Center,Approved,11
C-112805,2020-03-03,2020-05-01,59.0,Student,Study Permit,29.0,Female,Nigeria,Japan,Nigeria_Main_Center,Approved,3
C-112806,2021-02-02,2021-05-13,100.0,Work,L1,49.0,Female,Italy,Switzerland,Italy_Main_Center,Approved,2
C-112807,2023-11-17,2023-12-09,22.0,Business,Schengen Business,51.0,Male,Kenya,USA,Kenya_Main_Center,Approved,11
C-112808,2020-01-19,2020-02-11,23.0,Business,Schengen Business,62.0,Female,Italy,France,Italy_Main_Center,Unknown,1
C-112809,2021-09-07,2021-10-07,30.0,Tourist,Schengen Tourist,26.0,Unknown,India,France,Mumbai_Center,Approved,9
C-112810,2024-06-30,2025-01-30,214.0,Family,Family Reunion,39.0,Other,China,UK,Unknown,Approved,6
C-112811,2022-09-23,2022-12-15,83.0,Work,Skilled Worker,39.0,Other,Peru,UK,Peru_Main_Center,Approved,9
C-112812,2020-03-17,2020-07-14,119.0,Work,H1B,66.0,Female,Philippines,USA,Cebu_Center,Approved,3
C-112813,2023-06-25,2023-08-08,44.0,Tourist,Visitor Subclass 600,19.0,Male,Pakistan,Japan,Pakistan_Main_Center,Approved,6
C-112814,2024-08-06,2024-09-26,51.0,Diplomatic,A1,55.0,Female,China,UAE,Chengdu_Center,Approved,8
C-112815,2021-08-25,2021-10-13,49.0,Student,M1,21.0,Other,France,Switzerland,France_Main_Center,Denied,8
C-112816,2023-03-06,2023-05-19,74.0,Student,Student Tier 4,21.0,Female,Italy,Singapore,Italy_Main_Center,Approved,3
C-112817,2021-01-29,2021-03-05,35.0,Tourist,Tourist Visa,48.0,Other,Canada,UK,Montreal_Center,Approved,1
C-112818,2022-10-04,2022-12-15,72.0,Work,Skilled Worker,34.0,Female,Germany,New Zealand,Frankfurt_Center,Denied,10
C-112819,2023-09-05,2023-10-07,32.0,Tourist,B2,73.0,Other,Germany,Japan,Frankfurt_Center,Approved,9
C-112820,2020-08-01,2020-09-02,32.0,Business,Schengen Business,34.0,Male,Germany,UAE,Frankfurt_Center,Approved,8
C-112821,2023-05-03,2023-07-20,78.0,Work,Work Permit,22.0,Male,Vietnam,France,Vietnam_Main_Center,Denied,5
C-112822,2023-01-24,2023-05-17,113.0,Work,Work Permit,43.0,Other,Thailand,Singapore,Thailand_Main_Center,Approved,1
C-112823,2023-06-10,2024-12-14,553.0,Tourist,Schengen Tourist,46.0,Female,Iran,UK,Iran_Main_Center,Denied,6
C-112824,2024-09-07,2025-01-06,121.0,Work,Employment Pass,65.0,Female,Italy,France,Italy_Main_Center,Approved,9
C-112825,2022-11-19,2022-12-15,26.0,Tourist,Tourist Visa,68.0,Other,Spain,Japan,Spain_Main_Center,Approved,11
C-112826,2020-05-02,2020-06-03,32.0,Tourist,B2,34.0,Male,Kenya,Switzerland,Kenya_Main_Center,Denied,5
C-112827,2024-03-13,2024-05-01,49.0,Work,Employment Pass,36.0,Male,Germany,Australia,Frankfurt_Center,Approved,3
C-112828,2024-06-26,2024-02-26,36.0,Work,Work Permit,35.0,Female,Brazil,Japan,Brasilia_Center,Pending,6
C-112829,2022-05-05,2022-08-26,113.0,Work,Employment Pass,48.0,Female,Vietnam,Singapore,Vietnam_Main_Center,Approved,5
C-112830,2021-06-14,2021-10-27,135.0,Work,Skilled Worker,29.0,Male,Iran,UK,Iran_Main_Center,Approved,6
C-112831,2022-07-02,2022-08-08,37.0,Business,Business Visitor,58.0,Female,Vietnam,Netherlands,Vietnam_Main_Center,Unknown,7
C-112832,2022-02-15,2022-04-04,48.0,Tourist,Visitor Subclass 600,64.0,Other,Turkey,New Zealand,Turkey_Main_Center,Approved,2
C-112833,2023-07-26,2023-09-24,60.0,Student,F1,20.0,Other,Peru,Canada,Peru_Main_Center,Approved,7
C-112834,2021-02-07,2021-03-14,35.0,Student,Study Permit,19.0,Other,Pakistan,France,Pakistan_Main_Center,Denied,2
C-112835,2023-05-26,2023-06-29,34.0,Tourist,Tourist Visa,20.0,Male,Pakistan,Germany,Pakistan_Main_Center,Approved,5
C-112836,2024-09-21,2024-11-30,70.0,Work,Employment Pass,72.0,Female,France,Japan,France_Main_Center,Approved,9
C-112837,2021-06-01,2021-08-24,84.0,Work,H1B,67.0,Female,Iran,UK,Iran_Main_Center,Approved,6
C-112838,2020-10-04,2021-01-29,117.0,Work,L1,30.0,Female,Thailand,Singapore,Thailand_Main_Center,Approved,10
C-112839,2023-05-20,2023-07-27,68.0,Work,Employment Pass,63.0,Female,Germany,Singapore,Berlin_Center,Denied,5
C-112840,2020-04-20,2024-02-26,36.0,Diplomatic,A1,51.0,Female,Vietnam,Australia,Vietnam_Main_Center,Pending,4
C-112841,2020-10-08,2024-02-26,36.0,Tourist,Tourist Visa,42.0,Other,South Korea,UAE,South Korea_Main_Center,Pending,10
C-112842,2020-03-18,2020-04-27,40.0,Student,F1,29.0,Other,Canada,Netherlands,Toronto_Center,Approved,3
C-112843,2024-06-14,2024-08-15,62.0,Student,Study Permit,24.0,Other,India,Australia,Hyderabad_Center,Denied,6
C-112844,2020-12-09,2021-02-06,59.0,Student,Study Permit,27.0,Male,Russia,Japan,Russia_Main_Center,Approved,12
C-112845,2020-08-08,2020-12-05,119.0,Work,Employment Pass,74.0,Other,Bangladesh,Germany,Bangladesh_Main_Center,Approved,8
C-112846,2020-01-26,2020-03-30,64.0,Student,M1,24.0,Female,Egypt,Australia,Egypt_Main_Center,Denied,1
C-112847,2021-07-10,2021-12-21,164.0,Family,Family Reunion,28.0,Female,Colombia,USA,Colombia_Main_Center,Approved,7
C-112848,2020-08-01,2021-03-22,233.0,Family,CR1,73.0,Other,Mexico,Singapore,Monterrey_Center,Denied,8
C-112849,2021-05-30,2021-06-27,28.0,Student,Student Tier 4,21.0,Other,Pakistan,Netherlands,Pakistan_Main_Center,Approved,5
C-112850,2020-09-25,2020-11-14,50.0,Student,F1,19.0,Other,Turkey,UK,Turkey_Main_Center,Approved,9
C-112851,2023-12-23,2024-02-07,46.0,Tourist,Visitor Subclass 600,52.0,Female,Iran,New Zealand,Iran_Main_Center,Approved,12
C-112852,2020-03-18,2024-02-26,36.0,Work,Skilled Worker,30.0,Male,Germany,Netherlands,Frankfurt_Center,Pending,3
C-112853,2023-01-19,2024-02-26,36.0,Family,IR1,37.0,Female,France,UK,France_Main_Center,Pending,1
C-112854,2024-02-04,2024-02-25,21.0,Tourist,Schengen Tourist,75.0,Other,India,Canada,Mumbai_Center,Approved,2
C-112855,2021-05-05,2021-06-13,39.0,Tourist,B2,45.0,Other,Pakistan,France,Pakistan_Main_Center,Denied,5
C-112856,2021-07-19,2021-10-27,100.0,Work,Work Permit,32.0,Other,Kenya,Switzerland,Kenya_Main_Center,Approved,7
C-112857,2023-02-13,2023-03-28,43.0,Student,F1,22.0,Other,Egypt,France,Egypt_Main_Center,Approved,2
C-112858,2022-12-10,2023-01-07,28.0,Business,Business Visitor,41.0,Female,Kenya,Singapore,Kenya_Main_Center,Approved,12
C-112859,2020-11-22,2021-01-02,41.0,Tourist,Visitor Subclass 600,41.0,Male,Colombia,France,Colombia_Main_Center,Denied,11
C-112860,2021-08-23,2024-02-26,36.0,Student,Study Permit,25.0,Male,Germany,Canada,Berlin_Center,Pending,8
C-112861,2021-04-01,2021-05-21,50.0,Tourist,Unknown,47.0,Female,France,New Zealand,France_Main_Center,Approved,4
C-112862,2023-10-30,2024-02-25,118.0,Work,L1,55.0,Female,Brazil,UK,Rio de Janeiro_Center,Approved,10
C-112863,2024-11-29,2024-12-27,28.0,Tourist,Tourist Visa,22.0,Female,India,Canada,Hyderabad_Center,Denied,11
C-112864,2021-01-13,2021-02-21,39.0,Tourist,Tourist Visa,37.0,Female,Spain,Switzerland,Spain_Main_Center,Approved,1
C-112865,2022-02-03,2024-02-26,36.0,Work,Employment Pass,65.0,Other,China,Singapore,Chengdu_Center,Pending,2
C-112866,2021-02-12,2021-05-27,104.0,Work,H1B,19.0,Unknown,Turkey,Germany,Turkey_Main_Center,Approved,2
C-112867,2023-08-11,2023-10-11,61.0,Student,M1,20.0,Male,Thailand,Australia,Thailand_Main_Center,Approved,8
C-112868,2022-03-11,2024-02-26,36.0,Work,Work Permit,69.0,Other,Thailand,Switzerland,Thailand_Main_Center,Pending,3
C-112869,2023-05-11,2023-07-25,75.0,Work,Unknown,39.0,Female,Vietnam,USA,Vietnam_Main_Center,Approved,5
C-112870,2023-07-04,2023-11-20,139.0,Work,Employment Pass,35.0,Other,Brazil,UAE,Sao Paulo_Center,Approved,7
C-112871,2023-02-02,2024-02-26,36.0,Work,L1,28.0,Female,Pakistan,New Zealand,Pakistan_Main_Center,Pending,2
C-112872,2021-11-18,2024-02-26,36.0,Tourist,B2,45.0,Other,Canada,Germany,Vancouver_Center,Pending,11
C-112873,2020-01-02,2020-04-29,118.0,Work,Employment Pass,41.0,Female,India,Canada,Chennai_Center,Approved,1
C-112874,2022-10-27,2024-02-26,36.0,Tourist,B2,37.0,Female,Japan,UK,Japan_Main_Center,Pending,10
C-112875,2021-12-05,2024-02-26,36.0,Work,Skilled Worker,75.0,Male,Egypt,USA,Egypt_Main_Center,Pending,12
C-112876,2022-11-18,2023-06-08,202.0,Family,IR1,15.0,Male,Bangladesh,Netherlands,Bangladesh_Main_Center,Approved,11
C-112877,2024-10-30,2024-12-02,33.0,Tourist,Visitor Subclass 600,75.0,Other,Mexico,Germany,Mexico City_Center,Approved,10
C-112878,2020-09-29,2024-02-26,36.0,Diplomatic,A1,62.0,Other,Iran,Canada,Iran_Main_Center,Pending,9
C-112879,2020-01-07,2020-03-27,80.0,Student,F1,25.0,Male,Mexico,Australia,Monterrey_Center,Approved,1
C-112880,2024-12-22,2025-04-04,103.0,Work,H1B,33.0,Female,Pakistan,USA,Pakistan_Main_Center,Approved,12
C-112881,2020-12-13,2021-02-09,58.0,Diplomatic,A1,50.0,Female,Colombia,New Zealand,Colombia_Main_Center,Denied,12
C-112882,2024-07-05,2024-08-07,33.0,Student,F1,27.0,Female,UK,USA,Manchester_Center,Approved,7
C-112883,2021-06-28,2021-09-09,73.0,Work,Skilled Worker,59.0,Other,Nigeria,New Zealand,Nigeria_Main_Center,Denied,6
C-112884,2021-03-01,2021-09-05,188.0,Family,Family Reunion,32.0,Male,France,Netherlands,France_Main_Center,Approved,3
C-112885,2024-12-20,2024-02-26,36.0,Tourist,Schengen Tourist,38.0,Other,Japan,USA,Japan_Main_Center,Pending,12
C-112886,2022-11-07,2023-03-20,133.0,Work,Employment Pass,56.0,Male,Colombia,UK,Colombia_Main_Center,Approved,11
C-112887,2020-12-19,2021-02-19,62.0,Student,Student Tier 4,29.0,Other,Mexico,New Zealand,Juarez_Center,Denied,12
C-112888,2024-02-19,2024-03-27,37.0,Tourist,Schengen Tourist,45.0,Female,Brazil,France,Sao Paulo_Center,Approved,2
C-112889,2023-02-12,2023-03-04,20.0,Tourist,B2,74.0,Other,Pakistan,Switzerland,Pakistan_Main_Center,Denied,2
C-112890,2021-08-28,2021-12-23,117.0,Work,Employment Pass,57.0,Male,Mexico,Japan,Monterrey_Center,Approved,8
C-112891,2022-11-10,2023-02-28,110.0,Work,Employment Pass,73.0,Female,Thailand,France,Thailand_Main_Center,Approved,11
C-112892,2023-03-24,2023-04-05,12.0,Business,Business Visitor,70.0,Female,Peru,Netherlands,Peru_Main_Center,Approved,3
C-112893,2022-11-19,2022-12-13,24.0,Tourist,Unknown,55.0,Female,Japan,UK,Japan_Main_Center,Denied,11
C-112894,2024-06-30,2024-08-11,42.0,Student,Study Permit,39.0,Female,Philippines,Singapore,Cebu_Center,Approved,6
C-112895,2022-02-15,2022-05-15,89.0,Work,Unknown,56.0,Female,Iran,UK,Iran_Main_Center,Approved,2
C-112896,2024-01-22,2024-02-14,23.0,Tourist,Schengen Tourist,46.0,Male,France,Germany,France_Main_Center,Approved,1
C-112897,2020-10-31,2020-11-29,29.0,Student,Study Permit,19.0,Unknown,India,New Zealand,Mumbai_Center,Approved,10
C-112898,2022-02-10,2024-02-26,36.0,Tourist,B2,69.0,Female,Egypt,Netherlands,Egypt_Main_Center,Pending,2
C-112899,2024-02-24,2024-03-22,27.0,Tourist,Visitor Subclass 600,26.0,Male,Canada,USA,Unknown,Approved,2
C-112900,2020-09-12,2020-09-26,14.0,Business,Schengen Business,25.0,Other,Egypt,Canada,Egypt_Main_Center,Denied,9
C-112901,2020-04-12,2020-07-10,89.0,Work,Skilled Worker,63.0,Female,Pakistan,Switzerland,Pakistan_Main_Center,Approved,4
C-112902,2020-09-22,2021-02-23,154.0,Family,Partner Visa,39.0,Other,Russia,Canada,Unknown,Approved,9
C-112903,2020-03-22,2020-04-16,25.0,Tourist,Schengen Tourist,24.0,Other,India,UAE,Kolkata_Center,Approved,3
C-112904,2023-12-29,2024-02-26,36.0,Business,Schengen Business,74.0,Other,Japan,Singapore,Japan_Main_Center,Pending,12
C-112905,2020-01-21,2024-02-26,36.0,Student,F1,23.0,Male,Russia,New Zealand,Russia_Main_Center,Pending,1
C-112906,2021-11-08,2022-02-09,93.0,Work,Employment Pass,60.0,Female,Germany,Switzerland,Frankfurt_Center,Approved,11
C-112907,2020-07-24,2024-02-26,36.0,Work,Skilled Worker,70.0,Male,Egypt,Germany,Egypt_Main_Center,Pending,7
C-112908,2020-10-04,2020-12-19,76.0,Work,L1,65.0,Other,India,Australia,Chennai_Center,Approved,10
C-112909,2021-03-24,2024-02-26,36.0,Transit,C1,27.0,Female,Bangladesh,UAE,Bangladesh_Main_Center,Pending,3
C-112910,2021-08-03,2021-09-06,34.0,Business,Schengen Business,54.0,Male,Thailand,UAE,Thailand_Main_Center,Approved,8
C-112911,2024-07-22,2024-08-18,27.0,Tourist,B2,46.0,Unknown,Peru,Germany,Peru_Main_Center,Approved,7
C-112912,2022-03-23,2022-04-27,35.0,Tourist,B2,38.0,Female,France,USA,France_Main_Center,Approved,3
C-112913,2022-09-27,2022-12-17,81.0,Work,L1,39.0,Other,Colombia,Japan,Unknown,Approved,9
C-112914,2024-01-21,2024-02-26,36.0,Tourist,B2,41.0,Other,Egypt,Germany,Egypt_Main_Center,Pending,1
C-112915,2022-05-01,2022-05-23,22.0,Tourist,Visitor Subclass 600,27.0,Female,Brazil,Singapore,Sao Paulo_Center,Denied,5
C-112916,2021-11-16,2022-03-24,128.0,Work,Work Permit,52.0,Other,Canada,Netherlands,Montreal_Center,Approved,11
C-112917,2022-12-15,2023-01-14,30.0,Tourist,B2,48.0,Unknown,South Korea,Germany,South Korea_Main_Center,Approved,12
C-112918,2024-03-01,2024-02-26,36.0,Student,Study Permit,24.0,Female,Germany,Canada,Frankfurt_Center,Pending,3
C-112919,2020-02-11,2020-03-25,43.0,Student,Student Tier 4,28.0,Other,Russia,New Zealand,Russia_Main_Center,Approved,2
C-112920,2023-03-29,2023-11-29,245.0,Family,CR1,78.0,Male,Mexico,UK,Mexico City_Center,Approved,3
C-112921,2020-09-21,2020-09-29,8.0,Business,B1,39.0,Female,Brazil,Switzerland,Rio de Janeiro_Center,Denied,9
C-112922,2024-03-21,2024-05-23,63.0,Student,M1,29.0,Other,South Korea,UK,South Korea_Main_Center,Approved,3
C-112923,2020-06-04,2020-07-03,29.0,Business,B1,43.0,Male,Peru,Singapore,Unknown,Denied,6
C-112924,2021-03-30,2024-02-26,36.0,Tourist,B2,26.0,Other,Nigeria,UAE,Nigeria_Main_Center,Pending,3
C-112925,2024-02-26,2024-06-20,115.0,Work,Employment Pass,72.0,Male,South Korea,UAE,South Korea_Main_Center,Approved,2
C-112926,2023-04-26,2023-06-06,41.0,Tourist,Visitor Subclass 600,39.0,Other,Vietnam,Canada,Vietnam_Main_Center,Approved,4
C-112927,2023-05-14,2023-07-29,76.0,Work,Employment Pass,22.0,Unknown,Iran,Germany,Iran_Main_Center,Approved,5
C-112928,2022-12-23,2023-01-30,38.0,Tourist,Schengen Tourist,69.0,Other,India,Australia,Unknown,Approved,12
C-112929,2024-08-29,2024-12-16,109.0,Work,H1B,20.0,Male,Brazil,Japan,Rio de Janeiro_Center,Denied,8
C-112930,2023-06-18,2023-10-15,119.0,Work,L1,73.0,Other,Iran,USA,Iran_Main_Center,Approved,6
C-112931,2024-01-16,2024-02-26,36.0,Work,H1B,32.0,Female,Turkey,Singapore,Turkey_Main_Center,Pending,1
C-112932,2022-11-03,2024-02-26,36.0,Tourist,B2,57.0,Male,China,USA,Beijing_Center,Pending,11
C-112933,2024-11-07,2025-02-13,98.0,Work,H1B,60.0,Other,Egypt,Australia,Egypt_Main_Center,Approved,11
C-112934,2024-04-03,2024-05-15,42.0,Student,M1,30.0,Other,UK,UAE,Manchester_Center,Approved,4
C-112935,2020-10-01,2020-11-12,42.0,Student,M1,30.0,Other,Canada,Switzerland,Montreal_Center,Unknown,10
C-112936,2021-03-08,2021-04-07,30.0,Tourist,B2,49.0,Other,Nigeria,Netherlands,Nigeria_Main_Center,Approved,3
C-112937,2021-03-17,2021-05-23,67.0,Diplomatic,Diplomatic Visa,37.0,Female,China,USA,Guangzhou_Center,Approved,3
C-112938,2020-05-23,2020-07-05,43.0,Tourist,Schengen Tourist,24.0,Other,Iran,New Zealand,Iran_Main_Center,Approved,5
C-112939,2024-09-17,2024-10-05,18.0,Student,F1,22.0,Other,South Korea,Canada,South Korea_Main_Center,Denied,9
C-112940,2021-03-23,2021-05-17,55.0,Work,Employment Pass,74.0,Other,Vietnam,USA,Vietnam_Main_Center,Approved,3
C-112941,2024-10-07,2024-10-17,10.0,Tourist,Schengen Tourist,20.0,Other,South Korea,New Zealand,South Korea_Main_Center,Approved,10
C-112942,2020-05-07,2020-05-25,18.0,Business,Schengen Business,21.0,Other,UK,Singapore,Manchester_Center,Approved,5
C-112943,2021-11-04,2021-12-09,35.0,Tourist,Tourist Visa,65.0,Other,Brazil,Singapore,Rio de Janeiro_Center,Approved,11
C-112944,2021-05-31,2021-07-02,32.0,Tourist,Schengen Tourist,67.0,Female,Mexico,Singapore,Juarez_Center,Approved,5
C-112945,2021-11-21,2022-02-13,84.0,Work,L1,36.0,Female,Germany,Singapore,Berlin_Center,Approved,11
C-112946,2022-01-02,2022-01-28,26.0,Tourist,Schengen Tourist,19.0,Other,Pakistan,Germany,Pakistan_Main_Center,Approved,1
C-112947,2021-04-12,2021-05-03,21.0,Tourist,B2,24.0,Female,Italy,Japan,Italy_Main_Center,Approved,4
C-112948,2020-06-30,2020-08-18,49.0,Tourist,B2,45.0,Other,Turkey,Japan,Turkey_Main_Center,Approved,6
C-112949,2021-07-11,2021-11-04,116.0,Work,H1B,28.0,Male,Iran,Canada,Iran_Main_Center,Denied,7
C-112950,2022-11-06,2022-11-28,22.0,Tourist,Schengen Tourist,48.0,Male,Mexico,UAE,Juarez_Center,Approved,11
C-112951,2024-01-11,2024-07-07,178.0,Family,Partner Visa,69.0,Other,Brazil,UAE,Rio de Janeiro_Center,Approved,1
C-112952,2024-11-14,2025-02-10,88.0,Work,H1B,21.0,Female,Thailand,France,Thailand_Main_Center,Approved,11
C-112953,2021-04-12,2021-05-11,29.0,Tourist,Tourist Visa,66.0,Female,Mexico,Japan,Monterrey_Center,Approved,4
C-112954,2024-04-28,2024-06-04,37.0,Student,M1,25.0,Male,Turkey,Japan,Turkey_Main_Center,Approved,4
C-112955,2023-09-29,2023-10-17,18.0,Business,Schengen Business,41.0,Female,Canada,Switzerland,Montreal_Center,Denied,9
C-112956,2020-07-08,2020-09-03,57.0,Student,M1,19.0,Female,Russia,Netherlands,Russia_Main_Center,Approved,7
C-112957,2020-09-17,2020-10-27,40.0,Tourist,Schengen Tourist,51.0,Male,Turkey,Singapore,Turkey_Main_Center,Approved,9
C-112958,2023-07-10,2023-08-29,50.0,Tourist,B2,74.0,Female,Turkey,UAE,Turkey_Main_Center,Approved,7
C-112959,2022-03-18,2022-06-22,96.0,Work,Work Permit,69.0,Female,Pakistan,Netherlands,Pakistan_Main_Center,Approved,3
C-112960,2020-07-22,2020-09-15,55.0,Student,Unknown,26.0,Other,UK,USA,Manchester_Center,Approved,7
C-112961,2023-11-29,2024-02-05,68.0,Student,Study Permit,23.0,Other,Brazil,New Zealand,Rio de Janeiro_Center,Approved,11
C-112962,2021-02-25,2021-04-19,53.0,Student,M1,28.0,Other,Vietnam,UAE,Vietnam_Main_Center,Approved,2
C-112963,2020-01-23,2020-02-21,29.0,Business,Business Visitor,54.0,Other,Philippines,Japan,Manila_Center,Approved,1
C-112964,2020-07-09,2020-09-12,65.0,Student,Student Tier 4,20.0,Male,Mexico,UAE,Monterrey_Center,Unknown,7
C-112965,2020-03-19,2020-05-22,64.0,Work,Skilled Worker,50.0,Other,Germany,Switzerland,Frankfurt_Center,Approved,3
C-112966,2023-01-21,2023-04-23,92.0,Work,L1,50.0,Other,China,New Zealand,Chengdu_Center,Approved,1
C-112967,2022-01-03,2022-01-20,17.0,Business,Schengen Business,49.0,Other,Pakistan,New Zealand,Pakistan_Main_Center,Approved,1
C-112968,2022-01-13,2022-05-13,120.0,Work,Employment Pass,20.0,Other,South Korea,Singapore,South Korea_Main_Center,Approved,1
C-112969,2023-02-07,2023-03-03,24.0,Business,B1,65.0,Female,Russia,Singapore,Russia_Main_Center,Denied,2
C-112970,2022-02-26,2022-05-05,68.0,Work,H1B,21.0,Other,Brazil,Singapore,Brasilia_Center,Approved,2
